GID,predOf,DMCg,logFSY,logFRY,PA,StC,Anthractnose,ManchaBranca,ManchaParda,QueimaFolhas
BGM-0944,GEBV,-0.210110557,0.114581435,-0.111604708,-0.434441996,-1.083015109,0,0.097510031,0.075939578,0.002875645
BGM-0945,GEBV,-0.624134977,0.007035965,-0.431790881,-0.013471321,-0.221355342,0,0.107052624,0.03251981,-0.00240596
BGM-0946,GEBV,-3.796686233,-0.260011245,-0.627514088,-0.14801316,-2.254604359,0,0.035157484,-0.096736621,-0.012047312
BGM-0948,GEBV,0.285842999,-0.0603975,-0.577000485,0.583557703,-0.583635995,0,0.00710291,-0.028606032,-0.008897072
BGM-0949,GEBV,0.53753858,-0.141220211,-0.571348064,0.49888738,-0.519040509,0,0.005159057,-0.064514531,-0.012892813
BGM-0952,GEBV,-0.546078417,-0.119348016,-0.401510187,-1.030736396,-0.0796368,0,0.003140116,-0.053751936,-0.012160834
BGM-0953,GEBV,0.559043169,0.037335064,-0.587338125,0.415605067,-0.188567767,0,0.060156928,0.148320919,0.009783938
BGM-0954,GEBV,-0.653621764,-0.131978136,-0.974859711,0.621502041,-0.158281626,0,0.071031324,0.089359713,-0.000810159
BGM-0955,GEBV,0.476767945,0.018880314,-0.362881114,0.436615207,-0.233896488,0,0.066681938,0.003929682,0.002859715
BGM-0957,GEBV,0.872337508,-0.02227241,-0.20243412,1.111445487,0.412185458,0,0.0372564,0.123873606,0.012206855
BGM-0958,GEBV,-1.132238268,-0.317081541,-0.307092614,-0.116347498,0.7721197,0,0.060338006,-0.023854171,-0.004141994
BGM-0959,GEBV,-0.444806575,-0.325302796,-0.186897506,0.36197931,-0.923325947,0,-0.076128918,-0.039970348,-0.004310314
BGM-0960,GEBV,0.352140826,-0.045504073,-0.705540234,0.632420181,-0.207073224,0,0.049869152,0.142565784,0.009332023
BGM-0961,GEBV,0.673947729,0.035871827,-0.619772899,0.585358959,-0.105173552,0,0.050854906,0.146462281,0.009775662
BGM-0962,GEBV,-0.771189701,0.097201432,-0.348205171,-0.001519255,0.108498743,0,0.101553642,0.048481852,-0.000974855
BGM-0963,GEBV,-0.593848193,-0.092454743,-0.912357996,0.867678604,0.03504769,0,0.066840683,0.089865693,-0.000470089
BGM-0966,GEBV,0.233795963,-0.576815943,-0.430556042,0.613475467,-0.398456933,0,0.083865062,-0.028346283,-0.007637488
BGM-0967,GEBV,0.271365168,-0.099279062,-0.302476782,-1.431125308,-0.291554658,0,0.092425023,-0.037532685,-0.007887086
BGM-0968,GEBV,-1.225374954,-0.374815317,-0.543332128,0.545165302,-0.499285807,0,-0.034616364,-0.093520937,-0.01305349
BGM-0971,GEBV,-0.720355146,-0.387631574,-0.831407622,0.702232666,-0.798055584,0,0.067779887,0.020350326,-0.00457767
BGM-0972,GEBV,1.209972587,-0.029186674,-0.3565293,-0.195298247,-0.02493125,0,0.024442072,0.031015968,-0.002233728
BGM-0973,GEBV,-1.356107544,0.132388742,-0.2982597,0.060863676,-0.381009261,0,-0.01014592,0.024088697,-0.003296319
BGM-0974,GEBV,0.887938703,-0.240022747,-0.159741233,0.628124463,1.419138784,0,-0.040066193,-0.015004529,-0.006053662
BGM-0975,GEBV,0.212143769,-0.11691555,-0.327334648,-1.14823034,-0.352841802,0,0.099343943,-0.028888546,-0.007016524
BGM-0976,GEBV,0.398530164,-0.573292009,-0.447445787,0.684833628,-0.393186661,0,0.090511144,-0.028359756,-0.007743209
BGM-0978,GEBV,-2.938296308,-0.231953156,-0.256662382,-0.11376154,-0.424166137,0,-0.01907917,-0.031646138,0.00113618
BGM-0979,GEBV,-0.331485228,-0.044101666,-0.141336965,0.753160187,1.696813342,0,-0.081447714,-0.088070638,-0.009455325
BGM-0980,GEBV,-1.575033104,-0.200241809,-0.590714647,0.440417618,-1.187026508,0,0.106328825,0.079629783,0.004125106
BGM-0981,GEBV,-0.351738222,-0.014278878,-0.419302702,0.619385852,0.036044787,0,0.121547511,0.046134576,-1.83E-05
BGM-0982,GEBV,0.035588426,0.018876747,-0.499748703,0.348341356,-0.26314236,0,0.144758854,0.087649814,0.003933919
BGM-0985,GEBV,-0.460294381,-0.198319115,0.108118287,-0.581629574,-0.39704433,0,0.150500546,0.033177207,0.005272436
BGM-0986,GEBV,-0.268581272,-0.168095819,-0.591486246,0.323291328,-0.140437664,0,0.107662443,-0.010919365,-0.005822052
BGM-0987,GEBV,-2.315280857,-0.128538501,-0.612163898,0.73251867,-0.964769514,0,0.07912934,-0.00619126,-0.006444709
BGM-0989,GEBV,1.831046977,0.460238539,-0.439958763,0.410836444,0.787543336,0,-0.030384173,0.017796326,-0.003963941
BGM-0992,GEBV,-0.105270736,-0.553430205,-0.137960457,-0.296191787,-1.088298973,0,0.00896819,-0.007583679,0.002032332
BGM-0993,GEBV,-1.26235669,-0.577071773,-0.549066797,0.146561732,-0.486743348,0,0.008961652,-0.020970436,-0.00328436
BGM-0994,GEBV,-1.183873005,0.083925713,-0.479680768,0.660527542,-0.845058063,0,0.108716962,0.044287826,-0.001130895
BGM-0995,GEBV,-0.71786231,0.03958158,-0.231398968,0.273695272,-0.912829832,0,-0.09486139,-0.147003232,-0.020481645
BGM-0996,GEBV,-1.378760348,0.102583264,-0.469761081,0.567756606,-0.776074394,0,0.11766521,0.040621176,-0.001372357
BGM-0998,GEBV,0.148762062,-0.491358443,-0.558016716,0.899228712,0.073643168,0,-0.001493371,0.041706446,0.004754124
BGM-1006,GEBV,-2.453006646,-0.249281729,-0.672408612,0.910697186,-0.910781591,0,0.061175278,-0.017793694,-0.00728656
BGM-1015,GEBV,-1.303876221,-0.101705874,0.074740669,0.737841762,0.28842318,0,-0.067363535,-0.043083198,-0.003549088
BGM-1025,GEBV,-3.539453018,-0.689812823,-0.379428836,-0.474962608,0.129756195,0,0.084518626,0.029158064,0.002896642
BGM-1025(1),GEBV,-3.205364211,-0.66513072,-0.348678192,-0.444302576,0.13327205,0,0.086687906,0.037783802,0.003689587
BGM-1027,GEBV,2.152970286,0.420441331,0.100344141,-1.3846944,-0.659063771,0,0.00953518,-0.173596363,-0.01713084
BGM-1028,GEBV,0.348563436,0.023126016,-0.074074544,0.752209727,-0.21086297,0,0.036642365,-0.048632565,-0.004878934
BGM-1029,GEBV,2.25665051,0.417996694,0.137897557,-1.605610435,-0.628049096,0,0.013513269,-0.169498979,-0.016623752
BGM-1031,GEBV,1.451577624,0.080692867,-0.252662955,-1.16254701,0.383703257,0,0.055095712,-0.048636697,-0.003390355
BGM-1034,GEBV,-0.425111739,0.022993881,-0.035200758,0.28744578,0.781017558,0,0.085474503,0.031081212,0.006798799
BGM-1037,GEBV,0.35277156,0.135884597,0.223405578,-0.428537014,-0.571884957,0,0.110182064,-0.033043203,-0.004013154
BGM-1041,GEBV,-0.203973101,0.11525602,-0.065270567,0.430039796,0.83148725,0,0.109694852,0.051795615,0.010071406
BGM-1042,GEBV,-0.052528968,0.167342366,-0.02454673,0.745830086,0.73137305,0,0.116346637,0.047023858,0.009452606
BGM-1043,GEBV,1.939267849,0.268087906,-0.504758863,1.304618617,2.379801587,0,-0.000422299,-0.118029621,-0.017281783
BGM-1044,GEBV,-1.409741912,-0.039216406,-0.251798667,0.174135941,-1.173626868,0,0.056501632,0.003210878,0.001016434
BGM-1053,GEBV,-2.776246108,-0.080924859,-0.114316279,0.048500725,-2.198585987,0,0.036727302,0.04607163,0.00528364
BGM-1055,GEBV,-0.265712052,-0.261609036,-0.322920848,0.826839965,1.254246977,0,0.010041863,0.003718304,0.001347537
BGM-1057,GEBV,-0.591917651,0.119289558,0.12798724,0.764263383,-0.228051685,0,-0.002693228,0.069371709,0.010066621
BGM-1060,GEBV,-1.21514764,-0.342654818,-0.277877249,-0.339853338,-0.28042848,0,-0.105226954,-0.020519863,0.003334305
BGM-1064,GEBV,2.59438197,0.404048413,0.095751741,-1.428018076,-0.716486385,0,0.019971784,-0.170050303,-0.016778175
BGM-1067,GEBV,-0.629616461,0.062029475,0.17604854,-0.857787541,1.36333605,0,-0.027842946,-0.04888291,-0.010527583
BGM-1068,GEBV,1.717964549,0.029510836,0.099813822,0.958448196,0.540896998,0,0.284999889,0.094550197,0.005876848
BGM-1073,GEBV,1.123354656,0.141768945,-0.083945609,-0.83497374,-0.409885231,0,-0.006106104,-0.152955729,-0.015249812
BGM-1077,GEBV,0.436432619,0.107296828,0.007829653,0.51301922,-0.413934231,0,0.13867269,0.09319496,0.005691688
BGM-1078,GEBV,0.242459361,0.092229765,0.04624209,0.570007226,-0.511662579,0,0.139863245,0.092259939,0.00566671
BGM-1079,GEBV,0.187635448,-0.10920202,0.004076555,0.277352229,-0.586750004,0,-0.015839378,-0.01651779,-0.001311931
BGM-1081,GEBV,-1.017810805,-0.064270243,-0.397166113,-0.710451925,-0.037156965,0,0.067786121,-0.100991997,-0.012025034
BGM-1082,GEBV,1.35094817,-0.117295949,0.070629689,-0.155630987,1.883603998,0,0.132173398,0.02892434,0.003759383
BGM-1085,GEBV,-0.835300247,0.116388805,0.223262063,0.523822743,-0.418579658,0,-0.023065213,0.101389317,0.014210406
BGM-1087,GEBV,-0.609702568,0.096664649,0.216734446,0.53895844,-0.407808327,0,-0.029606206,0.092898328,0.013603227
BGM-1091,GEBV,-2.13072017,-0.174639444,-0.003524842,0.73077567,-1.201275456,0,0.001775667,0.044454732,0.008223016
BGM-1103,GEBV,-0.431718616,-0.236662722,-0.120313355,-1.035392379,1.666792734,0,0.090433921,0.009265853,-0.001568046
BGM-1105,GEBV,-1.650531959,0.247573843,0.012221643,-1.490661148,-0.611754379,0,0.060895537,-0.014159895,-0.006257692
BGM-1106,GEBV,1.096616994,0.195035943,0.137535973,0.192612862,0.225881957,0,-0.063396706,0.016404944,0.0032297
BGM-1107,GEBV,-0.364537661,-0.106122119,0.059346404,-0.270923189,0.381814039,0,0.0434767,0.003015862,0.001882145
BGM-1108,GEBV,-0.134012075,-0.072983698,-0.002147126,0.002979775,0.827037262,0,0.164461918,-0.006193614,-0.002812337
BGM-1110,GEBV,-4.047336419,-0.451088933,-0.148877428,0.560504442,-2.406885127,0,0.098987836,0.11302961,0.01449353
BGM-1111,GEBV,-3.688064984,-0.538374272,-0.155821956,-0.045593402,-1.828507558,0,0.105322778,0.08801186,0.011867673
BGM-1115,GEBV,-3.06724909,-0.685549103,-0.159358524,0.438153948,-1.287924539,0,0.168109456,0.088896104,0.007961007
BGM-1116,GEBV,2.217811223,-0.126763851,-0.076681284,0.633760111,0.339688475,0,-0.032618355,0.075954832,0.0115335
BGM-1118,GEBV,-1.267998805,-0.218761703,-0.015310481,0.653875879,-0.623217268,0,-0.078951105,-0.023808375,-0.004390354
BGM-1119,GEBV,-2.630009962,-0.695912513,-0.216948365,0.557691664,-1.266242445,0,0.177384096,0.080191691,0.007203973
BGM-1120,GEBV,-0.110206576,-0.305340381,-0.009771369,0.850875275,-0.159483231,0,0.076093612,0.029432748,0.003216777
BGM-1123,GEBV,-1.255745601,0.265925852,0.029021334,-1.331763905,-1.321399084,0,-0.067028541,-0.122876756,-0.015030548
BGM-1125,GEBV,-0.169065645,0.168311647,0.058704617,0.707381238,-0.207189338,0,0.03517837,-0.050603148,-0.005490267
BGM-1126,GEBV,0.139657264,0.085878613,-0.00777478,0.796623234,-0.125805158,0,0.039754523,-0.060547163,-0.006421753
BGM-1127,GEBV,-2.344095993,-0.611335162,-0.349049117,-0.297055405,-1.483103281,0,0.017267196,-0.039654452,-0.002072028
BGM-1128,GEBV,-2.778189635,-0.162752088,-0.292318149,0.897143948,-1.383975648,0,0.00037938,-0.069057993,-0.008174586
BGM-1130,GEBV,-5.189206322,-0.444032886,-0.282858589,-0.340557245,-2.482693762,0,-0.013208441,0.010765176,0.004972493
BGM-1133,GEBV,-0.882665527,-0.264508391,-0.743781902,-0.420973825,0.339210227,0,0.043597493,0.042203405,-0.003571155
BGM-1134,GEBV,-0.907645779,-0.280466916,-0.242213473,-0.407571928,0.893788788,0,-0.09264399,0.057261704,0.008828517
BGM-1136,GEBV,1.340314024,0.199940275,0.151572897,-0.043671163,0.377374306,0,-0.073768341,0.007922451,0.002337996
BGM-1137,GEBV,-2.042728425,-0.498834568,-0.741267324,0.494504425,-0.994129164,0,-0.069988015,-0.069978748,-0.012112472
BGM-1139,GEBV,-0.480004876,-0.356533066,-0.666886835,0.046337681,0.090737263,0,-0.043896986,-0.004569236,-0.007578312
BGM-1140,GEBV,-1.499881894,-0.310436858,-0.464413609,0.97240557,-1.033160063,0,-0.04999727,-0.008944274,-0.007302658
BGM-1141,GEBV,0.284593096,0.016289857,-0.918158082,0.299503739,-0.171409714,0,-0.027019945,-0.019774674,-0.007218603
BGM-1142,GEBV,0.408257144,0.069224336,-0.404276669,0.345515726,-0.307151654,0,-0.005694623,-0.028074756,-0.007065165
BGM-1143,GEBV,-3.934847561,-0.291571972,-0.655258645,-0.046470424,-2.287394476,0,0.03450368,-0.089392181,-0.011240309
BGM-1148,GEBV,0.670098754,0.087104202,0.04041658,-0.383975287,0.218826371,0,-0.022299474,-0.08694276,-0.013716029
BGM-1152,GEBV,1.736569347,-0.14863181,-0.129182621,0.501178209,0.372550648,0,-0.088651767,-0.078919649,-0.016644709
BGM-1153,GEBV,0.792489628,0.118028367,0.020884729,-0.037256162,-0.097429889,0,0.013286403,-0.077300542,-0.006726042
BGM-1155,GEBV,2.310378157,0.406514998,0.130249067,-1.406075283,-0.662561381,0,0.009282754,-0.175853431,-0.017344435
BGM-1158,GEBV,1.757558347,0.245789769,-0.48730604,1.244138011,2.31635916,0,-0.003760111,-0.122794131,-0.017805751
BGM-1159,GEBV,2.039567533,0.299200233,-0.435872989,1.204215243,2.279764716,0,-0.010727719,-0.115292057,-0.017237139
BGM-1160,GEBV,0.789824873,-0.370402433,-0.378445033,0.764193759,2.2619422,0,0.066059767,-0.015948767,-0.004890864
BGM-1162,GEBV,1.952650125,-0.132435249,-0.085816727,0.345489647,0.321818028,0,-0.085934393,-0.075388806,-0.01627082
BGM-1163,GEBV,1.433361692,0.187430209,0.171119233,0.105823654,0.40756668,0,-0.073919063,0.01002318,0.002561636
BGM-1164,GEBV,-1.305164257,0.171620014,0.083970481,-0.582520082,0.649777384,0,-0.091025526,-0.08729394,-0.015025276
BGM-1165,GEBV,2.381722246,0.431674217,0.165568499,-1.419270446,-0.633220954,0,0.015822602,-0.168979264,-0.016552612
BGM-1167,GEBV,0.675742403,0.18256583,0.108536928,-0.129441629,0.423008177,0,-0.016960701,-0.070528334,-0.007676361
BGM-1168,GEBV,-1.404860847,-0.522682853,-0.560870514,-0.230572649,1.079287482,0,-0.037930082,0.011574207,-0.002615176
BGM-1175,GEBV,1.79792699,0.041547944,0.116698553,0.943041604,0.676638042,0,0.289935563,0.090082091,0.00554059
BGM-1176-M,GEBV,-1.597392854,-0.131321603,-0.079450057,-0.107522269,-0.592480318,0,0.043624209,0.02517163,0.002533711
BGM-1180,GEBV,0.932247259,-0.091347803,-0.195162001,-0.028414821,0.325237161,0,-0.097559856,-0.143246671,-0.013952094
BGM-1186,GEBV,0.167758858,0.156200253,-0.116446466,-0.73289878,-0.304326558,0,0.054911111,0.029677918,0.007071737
BGM-1188,GEBV,-0.139205896,0.044498453,0.071755833,0.865639734,0.002241583,0,0.057159769,0.027652489,0.007088081
BGM-1190,GEBV,-2.801768008,-0.384776434,-0.254794167,-0.361373351,-0.565756087,0,-0.009981273,-0.021241847,-0.006857593
BGM-1196,GEBV,-0.994963841,-0.175429459,-0.392138342,0.632257118,0.319353931,0,-0.079084117,-0.044576504,-0.003151058
BGM-1198,GEBV,-2.365479996,-0.187732053,-0.272591138,0.871953041,0.404631843,0,-0.009559436,-0.012385925,-0.004953578
BGM-1200,GEBV,1.924472596,0.118451896,0.138856882,1.084609542,0.579640522,0,0.315382363,0.101874492,0.006830781
BGM-1203,GEBV,-1.373167063,-0.026072456,-0.201076231,0.988306858,-0.94120769,0,0.0194157,0.015167224,0.002946838
BGM-1212,GEBV,-2.488632542,-0.349241586,-0.333256557,0.01237145,0.396037283,0,0.104407001,-0.076202432,-0.010449858
BGM-1212?,GEBV,-0.683327177,0.113455039,0.107799425,0.525348967,-0.469493292,0,0.050317007,0.024297643,0.001973315
BGM-1213,GEBV,1.92145441,-0.290099042,-0.148754384,1.009262532,0.67841258,0,-0.06564284,-0.058038183,-0.013795338
BGM-1214,GEBV,1.891685778,-0.297551136,-0.197337819,1.019009699,0.68676515,0,-0.072330547,-0.061897869,-0.014248448
BGM-1217,GEBV,-0.06306334,0.050759582,-0.089238111,0.912854664,-0.38863493,0,0.147299165,-0.003724306,-0.001001357
BGM-1218,GEBV,-3.193751558,-0.033857818,-0.459998976,0.400827566,0.758228832,0,0.026548987,-0.041306426,-0.004086546
BGM-1218(1),GEBV,-2.187277441,-0.077984491,-0.302765866,0.328768621,0.580979401,0,0.045027123,-0.022923494,-0.00178172
BGM-1222,GEBV,-3.17040078,-0.35512705,-0.16463717,-0.165830856,-0.727799943,0,0.167616479,-0.016937596,-0.005081765
BGM-1223,GEBV,-1.141148996,-0.370578621,-0.118171573,0.185371947,-0.627645385,0,0.139110884,0.107734999,0.015183835
BGM-1226,GEBV,-1.52866785,0.15224314,-0.20068297,-0.282731819,0.294545843,0,-0.037578916,0.045720853,0.000986201
BGM-1227,GEBV,-4.017227954,-0.441856335,-0.334691389,-0.560922658,-1.050253468,0,-0.086041201,-0.051186842,-0.00167682
BGM-1236,GEBV,-3.064146226,-0.162835257,-0.06132894,0.265342006,-0.540658665,0,0.18827424,0.000635927,-0.003472112
BGM-1243,GEBV,-1.203059331,-0.193579492,0.130849658,1.077976571,-0.774527865,0,0.004466987,-0.082685455,-0.009712204
BGM-1245,GEBV,0.024545828,0.113112101,-0.071681593,-0.799564285,-0.303287336,0,0.065419162,0.036792697,0.008032716
BGM-1248,GEBV,0.340685415,0.054104205,-0.033935077,0.699060423,-0.290845626,0,0.033511792,-0.053307267,-0.005334902
BGM-1249,GEBV,2.170571807,-0.555508488,-0.454640714,1.108685006,-1.247958031,0,0.010635077,-0.025393568,-0.002717511
BGM-1251,GEBV,-0.507687456,0.099489106,-0.011038342,-0.664530131,-1.473964355,0,-0.043339583,-0.119660868,-0.014304266
BGM-1251-RM,GEBV,0.396553976,0.049698138,-0.035115853,0.70627362,-0.189432279,0,0.035355747,-0.053788727,-0.005595767
BGM-1252,GEBV,-0.157873586,-0.672560628,-0.761358618,0.765821055,-0.789226659,0,-0.022630946,-0.052905808,-0.003573117
BGM-1254,GEBV,-0.147929149,-0.365157061,-0.512020899,0.829061445,-0.758129172,0,-0.109636242,-0.050717666,-0.001818135
BGM-1255,GEBV,-0.880342874,-0.891363624,-0.626681915,0.956839285,-0.269554641,0,-0.061185201,0.005694415,0.002113157
BGM-1259,GEBV,-3.010241816,-0.160549861,0.181139148,0.661890372,-1.194487685,0,-0.050243384,0.049202418,0.004964459
BGM-1262,GEBV,-0.973311706,-0.345084255,-0.228869654,-0.604523459,0.843717011,0,0.051209192,-0.074037983,-0.009607683
BGM-1262C,GEBV,-1.121320171,-0.298207962,-0.281641093,-0.248471747,0.823007474,0,0.055819702,-0.032275387,-0.00495785
BGM-1262E,GEBV,-0.403643583,0.109726366,-0.194773496,-0.572861758,-0.142111865,0,0.081563455,0.035520451,0.006888856
BGM-1263,GEBV,-0.935438563,-0.378070615,-0.282929615,-0.884111713,1.006192903,0,0.050866701,-0.077958874,-0.010185203
BGM-1265,GEBV,0.369876108,0.150780431,-0.100141498,-1.081808994,-0.26878097,0,0.075003128,0.036925696,0.008065244
BGM-1267,GEBV,-0.744210259,-0.395554635,-0.25468905,-0.726134836,0.905033862,0,0.048690309,-0.093549676,-0.011529228
BGM-1268,GEBV,0.572424899,0.325741007,0.231636154,-0.426350581,0.070240242,0,0.156622132,-0.018013069,-0.000401073
BGM-1269,GEBV,-0.870567765,-0.316780288,-0.261741603,-1.636718736,0.152433473,0,0.120861703,0.030520837,-0.001602894
BGM-1275,GEBV,-0.996306873,-0.349206176,-0.651538406,-0.139448346,-0.3937246,0,0.068539942,-0.159694393,-0.020985617
BGM-1280,GEBV,1.063834101,-0.002248977,-0.455107912,0.582835431,-0.173076944,0,-0.032349604,-0.041980272,-0.00936853
BGM-1281,GEBV,0.722613075,-0.057196163,0.11890954,-0.796080925,0.209608666,0,-0.012334574,-0.067988355,-0.005525176
BGM-1282,GEBV,2.679840994,0.449751402,0.15063142,-1.499439758,-0.626319806,0,0.013822674,-0.174305679,-0.017143829
BGM-1283,GEBV,0.548274243,0.021513333,-0.082175653,0.439156493,-0.177970537,0,0.115132694,0.059693707,0.006843483
BGM-1284,GEBV,-0.575457342,-0.467422802,-0.435582502,0.867002092,-0.225640668,0,0.285128849,0.135945187,0.008265358
BGM-1285,GEBV,0.083375805,-0.238461016,-0.195833834,-0.674716513,1.73528374,0,0.115485118,0.026486585,-0.001166964
BGM-1286,GEBV,-2.217867468,-0.533299117,-0.692099001,0.860823975,-1.024028805,0,0.065065858,-0.001658206,-0.006845009
BGM-1288,GEBV,0.156935454,-0.23661995,-0.895798796,0.969565729,1.291375909,0,0.278747831,0.048392418,0.005746438
BGM-1291,GEBV,1.167926093,0.226438445,0.136115108,0.257570252,0.292634071,0,-0.071907716,0.008101589,0.002352299
BGM-1294,GEBV,-1.165156207,-0.086893331,-0.098486472,0.180801575,0.101022981,0,0.007138729,0.012511379,0.003209479
BGM-1300,GEBV,-0.548956605,0.203257139,0.01626941,-0.573098187,-0.307218268,0,0.096233743,0.007529824,0.000704545
BGM-1305,GEBV,-0.76746239,0.016016911,-0.244624967,1.025115695,0.019623408,0,0.134639729,-0.006249761,0.001788135
BGM-1306,GEBV,-2.120145705,-0.180955891,-0.130406029,0.087280689,-0.496890847,0,0.00203816,0.018643303,0.004141424
BGM-1309,GEBV,-0.939943051,0.171271975,-0.087781831,0.608462883,-0.474325019,0,0.10092249,-0.037435194,-0.00436308
BGM-1310,GEBV,1.045205735,0.112845992,0.06356708,-0.365274282,-0.156093347,0,0.019347375,-0.073435023,-0.006325128
BGM-1313,GEBV,-0.053596855,-0.282537365,-0.117799063,0.778001062,-0.623379022,0,0.053837907,0.011584685,0.002371642
BGM-1314,GEBV,-0.995030999,-0.211912274,-0.430888509,-0.019614926,0.119738073,0,0.144267861,0.058201224,0.007638081
BGM-1317,GEBV,-0.311346163,-0.059517643,-0.132278863,0.78993999,1.680080689,0,-0.076462708,-0.087031962,-0.009384242
BGM-1318,GEBV,-0.862023658,-0.316954007,-0.103165518,-0.043461664,-0.50873622,0,0.135626638,0.104781933,0.014855465
BGM-1323,GEBV,0.873563052,0.022813931,0.006023123,0.338546218,-0.462901925,0,0.074953161,-0.07505458,-0.006957202
BGM-1324,GEBV,-0.900124072,-0.390142382,-0.238850836,-0.85363395,0.735449214,0,0.048082165,-0.083646458,-0.010422567
BGM-1325,GEBV,0.884869346,0.193624115,-0.283740963,0.567291077,-0.733373382,0,0.126567094,0.003598775,0.00241396
BGM-1327,GEBV,-1.304280185,-0.152626542,-0.221162135,-0.655264019,-0.434624805,0,-0.051528697,-0.082797087,-0.011307347
BGM-1328,GEBV,-1.42514422,-0.13439673,-0.287008802,0.826880221,-0.231648934,0,0.07657168,0.033456123,0.007791703
BGM-1332,GEBV,-0.270450454,-0.018142493,-0.11833201,0.781008125,1.90743494,0,-0.084216749,-0.094357094,-0.010018515
BGM-1333,GEBV,0.269616713,-0.219149159,-0.042441225,0.914653812,-0.45585936,0,0.05600957,0.004954565,0.001964729
BGM-1335,GEBV,-1.614771606,-0.549071947,-0.436241267,0.70316524,0.988621412,0,0.087337308,-0.114066189,-0.015584129
BGM-1338,GEBV,-1.292833956,0.158171718,-0.224671011,-1.078776994,0.088816054,0,0.052819281,0.045077959,0.004660523
BGM-1342,GEBV,-1.252567541,0.171479521,-0.535103239,0.263385794,-0.35941535,0,0.047519038,-0.027001737,-0.002574513
BGM-1345,GEBV,-1.826735846,0.16886166,-0.271849517,-1.21718739,0.025312935,0,0.031496719,0.063374847,0.00757715
BGM-1347,GEBV,-1.6715124,0.145850215,-0.308870386,-1.310635125,-0.059108473,0,0.025495777,0.05816159,0.007072136
BGM-1348,GEBV,-0.029894393,0.0824228,-0.102518351,-0.981938201,-0.371571454,0,0.071895381,0.034016055,0.00778189
BGM-1349,GEBV,1.029806251,-0.0713753,-0.530199861,-0.368851058,-1.010837546,0,0.167058052,0.130660184,0.014875712
BGM-1354,GEBV,-0.677557277,-0.146948561,-0.225841407,0.951398215,-0.197666613,0,-0.009150393,0.050658674,0.003636935
BGM-1356,GEBV,0.290034981,0.19310927,-0.023084534,-1.013139879,-0.414292572,0,0.067216126,0.04015668,0.008419386
BGM-1358,GEBV,-3.747926074,-0.264337397,-0.129147733,0.576545401,-1.369399874,0,-0.012717344,-0.042143901,-0.001747965
BGM-1359,GEBV,0.593453651,0.100248203,-0.054415187,-0.838157811,-0.300793002,0,-0.0015369,-0.09336277,-0.008253504
BGM-1362,GEBV,-0.431348565,-0.234464256,-0.34742689,1.009768419,0.375845776,0,0.045859078,0.048597799,0.009250838
BGM-1363,GEBV,1.838370083,0.014486298,-0.39464915,-1.252261903,-1.106872432,0,0.143900925,0.108495254,0.013349201
BGM-1364,GEBV,1.125931036,0.09965317,-0.034231611,0.342473496,0.98549873,0,0.160237776,0.020511375,0.001043382
BGM-1366,GEBV,-0.123600894,0.166955362,-0.17087233,-0.296115456,-0.239532224,0,0.095413349,0.03031969,0.003481044
BGM-1367,GEBV,1.101566151,-0.157316266,-0.42174878,-0.254200845,-0.184702705,0,0.026136896,-0.007754368,-0.002264917
BGM-1369,GEBV,0.865179726,0.134315277,-0.244897512,-0.739298438,-0.899571332,0,0.123448501,0.026292408,0.00499904
BGM-1370,GEBV,-0.491671079,0.178480844,0.111229379,-1.323216649,0.619921958,0,0.014271518,-0.10291917,-0.008283376
BGM-1371,GEBV,0.403046506,0.196701714,0.122042091,-1.307593848,0.752363431,0,0.019019004,-0.094904471,-0.007488619
BGM-1376,GEBV,1.088603331,0.188268223,0.12671142,0.141755697,-0.222149446,0,0.035069965,0.060858663,0.00870853
BGM-1377,GEBV,1.200933698,-0.091238858,-0.47282977,-0.240415858,-0.928264729,0,0.162640072,0.115322335,0.013293103
BGM-1386,GEBV,-1.044185877,-0.312574299,-0.060096978,-0.060246679,-0.659109277,0,0.129322599,0.09426781,0.013766197
BGM-1388,GEBV,-0.311682537,-0.204786255,0.027901265,1.06896429,-0.16421038,0,0.067035952,0.017608861,0.002171446
BGM-1389,GEBV,2.356507082,0.097742596,-0.31439578,0.603865169,-0.402444969,0,0.016545034,0.030592306,0.005062579
BGM-1393,GEBV,-0.391466883,-0.182858391,-0.403010272,0.134806094,-0.418942776,0,0.069512269,-0.130152293,-0.016484881
BGM-1395,GEBV,0.03561256,-0.202242948,-0.837764661,1.039791175,1.275237469,0,0.263699663,0.046441887,0.005571788
BGM-1397,GEBV,-1.123797597,-0.337717781,-0.295049442,-0.209758256,-0.326473485,0,-0.10642785,-0.032456367,0.001738747
BGM-1398,GEBV,-0.836605885,-0.160388687,-0.123712753,0.324548596,-1.090177297,0,0.000307231,-0.064586461,-0.007892729
BGM-1400,GEBV,-1.013166781,-0.306573182,-0.370994322,0.797151731,0.690710253,0,0.0317579,-0.05586365,-0.003825378
BGM-1402,GEBV,-1.224847346,0.147526129,-0.147808155,0.661840571,-0.444274198,0,0.089719361,-0.04603471,-0.0053144
BGM-1403,GEBV,-0.448121151,0.213773299,-0.087918775,-0.328202316,-0.280389534,0,-0.08104144,-0.220627169,-0.023753161
BGM-1407,GEBV,-0.63225258,0.115418581,-0.158977458,-0.040676043,-0.379542903,0,-0.076731797,-0.221935305,-0.024041854
